1.0000000000000009,2.0000000000000004,2.999999999999999,4.0,5.0,6.0,7.0,8.0
1.0058832413071297,1.9998868795086693,2.9939611030604736,3.988033490849672,4.982106724554385,5.976179867505316,6.970255031857291,7.964328848788253
1.0228403395840888,1.99967023255555,2.977516673240748,3.9553408388600997,4.933166035862779,5.910998086278362,6.888853312553054,7.866692743572893
1.049025613459431,1.9996798840641021,2.9547398212049782,3.90962696503574,4.86450616197773,5.819423287105476,6.77443655499165,7.729388636667138
1.082025372701064,2.0003624584786244,2.9301311005141777,3.8592263316949893,4.788268550913093,5.7174341475168955,6.646845814615349,7.576109471410544
1.1195292679803988,2.0021813697856747,2.9071041729859917,3.8103406150974917,4.713365605282623,5.616713928917161,6.520526258441755,7.424044866225012
1.159826145571622,2.005549686335618,2.8875468774310034,3.7663889531797174,4.6446099430135925,5.523554265984046,6.4031846143624795,7.2822763348628525
1.201941397286496,2.010791258139816,2.8721347811357703,3.72865666173395,4.583775023894738,5.4402877604928435,6.297600220648844,7.1539920467765326
1.2454008701373387,2.0181160247587315,2.8608801072607117,3.697254720714801,4.531069336195176,5.367209508428085,6.204074676597385,7.039505160805507
1.2898868053304806,2.027700993941945,2.8536257382319006,3.6719608510179174,4.486330477593079,5.304114569321046,6.122349826840504,6.938575100858625
1.3349106033524116,2.039719064092898,2.850216500727467,3.6526000546677126,4.449494458127196,5.250929913963704,6.052406182677166,6.851341140113875
1.3797774850758227,2.054341269280555,2.8504687109140425,3.639057416395052,4.420546534167169,5.207652474962848,5.994356012885946,6.778109660994771
1.4237915239313874,2.0716920458535975,2.8541258100000366,3.6311238859165598,4.399290100563296,5.174022338033271,5.947984221244438,6.718732629215981
1.4664351955141337,2.091759911793294,2.86082589916377,3.6283432634620185,4.385180508692294,5.149304205676132,5.912445740735447,6.672241139688736
1.5075063132378077,2.1144287978643654,2.870158378829679,3.6300655482436626,4.377430788714875,5.132425498254086,5.886423483587851,6.6370700396437785
1.5470113826996645,2.1394879087758842,2.8817048915929586,3.6355427958450885,4.375155523691914,5.122206543486552,5.868434682236797,6.611468400731405
1.585008802936151,2.1666791130795025,2.8951108652349635,3.644098709992237,4.377537842879032,5.117607189281269,5.85715864616044,6.593885995289264
1.621478016452151,2.1957402949120706,2.9101010446413933,3.6552121508396938,4.383915612222478,5.117835085863552,5.851609060066554,6.583170507200118
1.6562811154952815,2.2263781994265646,2.92646999187437,3.668455538083491,4.3937212875672556,5.122251846875501,5.851028450393518,6.578440199083243
1.6893069418389555,2.2583160723836344,2.944064818367321,3.6834826737787747,4.406464770857235,5.130320813681436,5.85479940892217,6.578957027396044
1.720532595849984,2.2912339553699126,2.9627117950515762,3.6999347426771445,4.421614603028535,5.141456667536541,5.862238738774301,6.583896839174161
1.7500699013424545,2.3247117876838055,2.982228880961298,3.717406529893204,4.4385335009093,5.154935442310503,5.87248231961919,6.592201594450545
1.778147424964238,2.3583120563225717,3.002411382210618,3.735510186003366,4.456578777654664,5.170012664243466,5.884640698823056,6.602772185702951
1.8050347872084196,2.391604355662301,3.0230449545863025,3.753920227495895,4.475167636210633,5.186002725928914,5.897916991221316,6.614617825191619
1.8309205429660902,2.424135143968755,3.0438840286998756,3.7723358898287778,4.493771316938086,5.202280685732925,5.911614842169181,6.626894043483594
1.8559209485468486,2.455514220748799,3.0646955454728033,3.790521349056264,4.511979352800163,5.218354153574377,5.9252171102351125,6.6389859580889805
1.8801110418986033,2.4854303153795883,3.0852826319586555,3.808323243877676,4.529502629190714,5.233863000989775,5.938372929615482,6.650488742866308
1.9035211581150706,2.513624080005448,3.105463994641965,3.8256197190697128,4.546112751157895,5.248525925613117,5.950839657499797,6.661154175512149
1.9261252154078041,2.539862518930701,3.1250763363981395,3.8422626761217544,4.561654459367073,5.262153322770874,5.9624434891565175,6.670818895479567
1.9478244479673468,2.56395336635877,3.1439140085197925,3.8581159707862507,4.57601323869867,5.274623694085019,5.973091235332648,6.679420345215436
1.9685143736699797,2.5858122848539407,3.1618083297615196,3.8731206883609577,4.589164219736989,5.285932732927313,5.982818308427691,6.687033986282501
1.9880556453834641,2.605424471992969,3.1786388615700307,3.887255463043,4.601149278811912,5.296155853793544,5.99173238522195,6.693813816493471
2.0062353689944565,2.6227960632193423,3.194298512913338,3.9004742392888154,4.612014703018573,5.305376242323523,5.999932773836491,6.699912262479496
2.0228211247725456,2.6379780171163425,3.2087095668469297,3.912736616465796,4.621826063860514,5.3136898970770625,6.007520120180737,6.705483805086267
2.0375782409820267,2.6510595283347045,3.221829774235987,3.924018811506653,4.63066499723061,5.321205339752097,6.014604887331177,6.710684842095789
2.050253995163336,2.662133857542838,3.2336267924160564,3.9342885407546784,4.638601036465274,5.328021633864735,6.021280868399644,6.715654993208919
2.060594895361669,2.6713075778031916,3.244115333505378,3.9435276231523857,4.645707467565299,5.334250264296212,6.0276487008218345,6.720539620866851
2.068382884385438,2.6787190137020995,3.253387379915926,3.9517524416504832,4.652077833147908,5.3400273697514,6.033830334137324,6.725500337954908
2.0734290784466882,2.6844819131099062,3.261570140566255,3.958993347801333,4.657794756535397,5.345473280019632,6.039925683837912,6.73067437727089
2.07562806716639,2.6887097023371886,3.2688307096178466,3.965308042966547,4.662954385134788,5.350713568748164,6.046035476098169,6.73619183879453
2.0749775810515705,2.691485762771626,3.275355860708944,3.970762242346731,4.667646962790593,5.3558511449139425,6.052236865903456,6.742146152794858
2.0715565274671586,2.692833658445138,3.2813035348810295,3.9754093056961297,4.671927792955452,5.360932777815139,6.058542929020453,6.748556606652034
2.065517154877007,2.692768381042371,3.286813979203712,3.9793274196599757,4.675847122743791,5.36598223987816,6.064950078325833,6.755411304631742
2.0570482849660983,2.691343158682237,3.2920342839433734,3.982645273983755,4.679496708590086,5.371050802109038,6.071486424626207,6.7627424766494775
2.046319934373691,2.688645396163312,3.2971203103125575,3.9855312721200837,4.683004827264631,5.37622279602077,6.078217851771249,6.770640706839101
2.0334896372079285,2.684812075726812,3.302224144809878,3.988191623977683,4.686521982391704,5.381606654226715,6.085256898046453,6.779240616588629
2.0187334052277253,2.6800316433363545,3.3074634487964856,3.9908402082674788,4.6901979417280995,5.387312305384383,6.092743900353728,6.78868192432513
2.0022847125224623,2.674504807939371,3.3129036305932975,3.9936594169813953,4.694150465871155,5.393415011517409,6.100794320063397,6.799052104135462
1.9844724350096443,2.668444574184241,3.318577015860723,3.9968022869614783,4.698472249716378,5.399962766136991,6.109492915054651,6.810372163976694
1.9656750494230582,2.6620548678999056,3.324456361615697,4.000357222544897,4.703205064546341,5.406952590020475,6.118837963241691,6.822568379072559
1.9462260398810987,2.6555358264920996,3.330466178326427,4.004347368306575,4.708351835187493,5.414358384591191,6.128784954919893,6.835559762347292
1.9263378460229539,2.649082611384213,3.336508567599106,4.008755536053618,4.71390787508919,5.422181670421983,6.139328435827555,6.849354619566207
1.9061298112374994,2.642889272013083,3.342530942010114,4.013579391675573,4.719908184438849,5.4304941659172306,6.150552503237646,6.864063913405769
1.8857431109726857,2.6371538726995154,3.3485562956072785,4.018860243712235,4.726431181521232,5.439423728249075,6.162607598516539,6.879820785339878
1.8654330229059528,2.632021393764373,3.3546152839974237,4.0246304201294905,4.733507857409339,5.449038087414431,6.175551790111779,6.896577354127625
1.8456100436877885,2.6275507491882384,3.3606749105117806,4.030850180846399,4.741037776238582,5.459240478726081,6.189201495936082,6.913957445239531
1.826785975903988,2.623750522428944,3.3666183459238894,4.037395660821057,4.748806939631968,5.469784601537808,6.203137323642015,6.931318569216759
1.8094178955674116,2.62062401051594,3.3722909703774286,4.044098951048352,4.756591078152306,5.480377289255877,6.216837647095317,6.947985480830416
1.793757017016511,2.6182004430394876,3.3775920325396225,4.0508314147903475,4.764270769085406,5.490796466724598,6.229867254508755,6.963521546349839
1.7797845794790936,2.6165348153437256,3.382548286871803,4.057577725213629,4.771891471055198,5.500956943910838,6.242029156866569,6.977880575597968
1.767272695887338,2.6156797430204715,3.3873046919737946,4.064434271327711,4.779624246832445,5.510880548616299,6.253371920929062,6.991300906207746
